column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,1.0,0.0,1.0
Age,continuous,0.9711553784860558,0.02884462151394418,0.01080185364583344
Race,categorical,0.9925099601593625,0.004621513944223055,0.9999999030204315
Race_Ext,categorical,0.9912350597609562,0.004621513944223055,0.9999999030204315
Education,categorical,0.9910756972111554,0.0052589641434263035,0.9999943381552948
Marital_Status,categorical,0.9969721115537848,0.0030278884462151545,0.9999999999999998
Income_Ratio,continuous,0.9238247011952191,0.07617529880478091,2.9752532947163933e-16
Arthritis,categorical,0.9944223107569721,0.005577689243027928,0.9999740939268684
Congestive_Heart_Failure,categorical,0.9998406374501991,0.0001593625498007567,0.999999999999999
Coronary_Heart_Disease,categorical,0.9993625498007968,0.0006374501992031378,0.9999999999999993
Heart_Attack,categorical,0.9985657370517929,0.0014342629482071434,0.9999999999999997
Stroke,categorical,0.9972908366533864,0.00270916334661353,1.0
Cancer,categorical,0.9929880478087649,0.00701195219123496,0.9978570671337699
Sleep_Hours_Weekday,continuous,0.9005577689243028,0.09944223107569716,2.040684090242697e-27
Sleep_Hours_Weekend,continuous,0.8898804780876495,0.11011952191235058,1.5487182045768383e-33
Trouble_Sleeping_Doc,categorical,0.9950597609561753,0.004940239043824679,0.999999094222169
Ever_Had_Drink,categorical,0.9958565737051793,0.004143426294820729,0.9999999987965894
Drinking_Freq,continuous,0.8288446215139442,0.17115537848605578,1.2041560507785424e-80
Avg_Drinks_Per_Day,continuous,0.7195219123505976,0.2804780876494024,1.071069045496879e-217
Binge_Drinking_Freq,continuous,0.6349003984063746,0.3650996015936255,0.0
Total_Calories,continuous,0.9501195219123506,0.049880478087649394,3.29833590845097e-07
Total_Sugar,continuous,0.9450199203187252,0.05498007968127483,1.1475695860454762e-08
Total_Caffeine,continuous,0.9185657370517928,0.08143426294820721,1.6225220308604968e-18
