column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,1.0,0.0,1.0
Age,continuous,0.9730677290836653,0.026932270916334662,0.021097612701514237
Race,categorical,0.9574501992031872,0.02709163346613544,0.01998790467883074
Race_Ext,categorical,0.9252589641434262,0.041115537848605554,4.9338471753927956e-05
Education,categorical,0.9665338645418327,0.02023904382470121,0.15295231294239012
Marital_Status,categorical,0.9968127490039841,0.00270916334661353,1.0
Income_Ratio,continuous,0.917609561752988,0.08239043824701192,6.058668793755943e-19
Arthritis,categorical,0.9944223107569721,0.005577689243027928,0.9999740939268684
Congestive_Heart_Failure,categorical,0.9998406374501991,0.0001593625498007567,0.999999999999999
Coronary_Heart_Disease,categorical,0.9993625498007968,0.0006374501992031378,0.9999999999999993
Heart_Attack,categorical,0.9985657370517929,0.0014342629482071434,0.9999999999999997
Stroke,categorical,0.9972908366533864,0.00270916334661353,1.0
Cancer,categorical,0.9929880478087649,0.00701195219123496,0.9978570671337699
Sleep_Hours_Weekday,continuous,0.8742629482071713,0.1257370517928287,1.2746436906921405e-43
Sleep_Hours_Weekend,continuous,0.8769721115537848,0.12302788844621515,8.942003519021584e-42
Trouble_Sleeping_Doc,categorical,0.9950597609561753,0.004940239043824679,0.999999094222169
Ever_Had_Drink,categorical,0.9958565737051793,0.004143426294820729,0.9999999987965894
Drinking_Freq,continuous,0.8339442231075698,0.16605577689243026,6.484199269630203e-76
Avg_Drinks_Per_Day,continuous,0.6900398406374502,0.3099601593625498,1.3688147445016075e-266
Binge_Drinking_Freq,continuous,0.6363346613545817,0.36366533864541833,0.0
Total_Calories,continuous,0.8261354581673307,0.17386454183266933,3.2201513773986415e-83
Total_Sugar,continuous,0.8058964143426295,0.19410358565737054,9.541386200085908e-104
Total_Caffeine,continuous,0.7459760956175299,0.25402390438247013,3.324651254882041e-178
