column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9931474103585657,0.006852589641434259,0.9984951331163721
Age,continuous,0.9386454183266932,0.06135458167330677,1.088202629829674e-10
Race,categorical,0.9007171314741036,0.06693227091633464,1.213892403166311e-12
Race_Ext,categorical,0.8683665338645419,0.08637450199203184,8.826978334667716e-21
Education,categorical,0.912988047808765,0.045418326693227096,4.7636448540499545e-06
Marital_Status,categorical,0.9587250996015936,0.03553784860557774,0.000722473233385839
Income_Ratio,continuous,0.8785657370517929,0.12143426294820714,1.043206019907966e-40
Arthritis,categorical,0.9936254980079682,0.0063745019920318224,0.9995607798948095
Congestive_Heart_Failure,categorical,0.9934661354581674,0.00653386454183269,0.9993167735036494
Coronary_Heart_Disease,categorical,0.9968127490039841,0.0031872509960159112,0.9999999999999999
Heart_Attack,categorical,0.9941035856573704,0.005896414342629552,0.9999073139992715
Stroke,categorical,0.9945816733067728,0.00541832669322706,0.9999874649240967
Cancer,categorical,0.9929880478087649,0.007011952191235071,0.9978570671337699
Sleep_Hours_Weekday,continuous,0.8052589641434262,0.19474103585657376,1.9745379110601146e-104
Sleep_Hours_Weekend,continuous,0.8152988047808765,0.1847011952191235,6.364613782215457e-94
Trouble_Sleeping_Doc,categorical,0.985179282868526,0.014820717131474148,0.4959753098585929
Ever_Had_Drink,categorical,0.9936254980079682,0.006374501992031878,0.9995607798948095
Drinking_Freq,continuous,0.8438247011952191,0.15617529880478087,3.664078301489954e-67
Avg_Drinks_Per_Day,continuous,0.7010358565737052,0.2989641434262948,9.541241461813831e-248
Binge_Drinking_Freq,continuous,0.642390438247012,0.357609561752988,0.0
Total_Calories,continuous,0.7118725099601593,0.2881274900398407,6.946206924087781e-230
Total_Sugar,continuous,0.6892430278884463,0.3107569721115538,5.528781159923766e-268
Total_Caffeine,continuous,0.6631075697211155,0.3368924302788845,7.81601723e-316
