column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Age,continuous,0.9708366533864542,0.029163346613545804,0.009618406101961702
Race,categorical,0.9941035856573706,0.0041434262948206735,0.9999999987965894
Race_Ext,categorical,0.9941035856573706,0.0041434262948206735,0.9999999987965894
Education,categorical,0.9910756972111554,0.008924302788844624,0.9640442198039203
Marital_Status,categorical,0.9870916334661354,0.012908366533864513,0.6726565898080699
Income_Ratio,continuous,0.9209561752988048,0.0790438247011952,1.8104259944388903e-17
Arthritis,categorical,0.9972908366533865,0.00270916334661353,1.0
Congestive_Heart_Failure,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Coronary_Heart_Disease,categorical,0.9979282868525897,0.0020717131474103923,0.9999999999999994
Heart_Attack,categorical,0.9984063745019921,0.0015936254980079,1.0
Stroke,categorical,0.9987250996015937,0.0012749003984063867,0.9999999999999996
Cancer,categorical,0.9996812749003984,0.0003187250996015134,1.0
Sleep_Hours_Weekday,continuous,0.9059760956175299,0.0940239043824701,1.4970532265018764e-24
Sleep_Hours_Weekend,continuous,0.8997609561752988,0.10023904382470117,7.494779410761462e-28
Trouble_Sleeping_Doc,categorical,0.996175298804781,0.00382470119521916,0.9999999999756788
Ever_Had_Drink,categorical,0.9998406374501992,0.00015936254980078446,0.999999999999999
Drinking_Freq,continuous,0.8175298804780877,0.18247011952191233,1.1524866952624289e-91
Avg_Drinks_Per_Day,continuous,0.7203187250996016,0.2796812749003984,1.9031597436214926e-216
Binge_Drinking_Freq,continuous,0.6369721115537849,0.36302788844621514,0.0
Total_Calories,continuous,0.9485258964143426,0.051474103585657405,1.1961212200724845e-07
Total_Sugar,continuous,0.9504382470119521,0.049561752988047825,4.0247016586531196e-07
Total_Caffeine,continuous,0.9426294820717132,0.057370517928286846,2.1240619246806413e-09
