column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.988207171314741,0.011792828685258994,0.7755268539298455
Age,continuous,0.9360956175298805,0.06390438247011954,1.4630183833955207e-11
Race,categorical,0.922390438247012,0.049243027888446256,4.904757064011292e-07
Race_Ext,categorical,0.918406374501992,0.057529880478087714,1.8932830446784196e-09
Education,categorical,0.9206374501992032,0.036812749003984124,0.00040491169543963767
Marital_Status,categorical,0.9662151394422311,0.023585657370517876,0.060955949413035046
Income_Ratio,continuous,0.8466932270916334,0.15330677290836658,1.0061799335045108e-64
Arthritis,categorical,0.9705179282868526,0.029482071713147318,0.008553696082236849
Congestive_Heart_Failure,categorical,0.9955378486055776,0.004462151394422298,0.9999999736955042
Coronary_Heart_Disease,categorical,0.9896414342629481,0.01035856573705174,0.8893794300199477
Heart_Attack,categorical,0.989800796812749,0.010199203187250983,0.8998995743952277
Stroke,categorical,0.9958565737051792,0.0041434262948206735,0.9999999987965894
Cancer,categorical,0.9995219123505976,0.00047808764940249215,0.9999999999999998
Sleep_Hours_Weekday,continuous,0.8495617529880478,0.15043824701195221,2.4857796399386027e-62
Sleep_Hours_Weekend,continuous,0.8613545816733068,0.1386454183266932,5.634469196688564e-53
Trouble_Sleeping_Doc,categorical,0.992191235059761,0.007808764940239077,0.990938925401069
Ever_Had_Drink,categorical,0.9982470119521912,0.0017529880478087678,0.9999999999999996
Drinking_Freq,continuous,0.6581673306772908,0.34183266932270917,0.0
Avg_Drinks_Per_Day,continuous,0.6248605577689242,0.37513944223107576,0.0
Binge_Drinking_Freq,continuous,0.27266932270916333,0.7273306772908367,0.0
Total_Calories,continuous,0.9316334661354582,0.06836653386454183,3.5857314623164196e-13
Total_Sugar,continuous,0.9064541832669323,0.09354581673306772,2.6322030352191633e-24
Total_Caffeine,continuous,0.8211952191235059,0.17880478087649404,5.129478873325207e-88
