column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Age,continuous,0.9722709163346613,0.027729083665338647,0.016051582924817995
Race,categorical,0.9641434262948207,0.023585657370517904,0.060955949413035046
Race_Ext,categorical,0.9274900398406374,0.04908366533864539,5.411918972590975e-07
Education,categorical,0.9687649402390438,0.022788844621513954,0.07686254463519375
Marital_Status,categorical,0.9850199203187251,0.014980079681274905,0.4820807801817938
Income_Ratio,continuous,0.9166533864541833,0.08334661354581668,2.236387355154298e-19
Arthritis,categorical,0.9972908366533865,0.00270916334661353,1.0
Congestive_Heart_Failure,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Coronary_Heart_Disease,categorical,0.9979282868525897,0.0020717131474103923,0.9999999999999994
Heart_Attack,categorical,0.9984063745019921,0.0015936254980079,1.0
Stroke,categorical,0.9987250996015937,0.0012749003984063867,0.9999999999999996
Cancer,categorical,0.9996812749003984,0.0003187250996015134,1.0
Sleep_Hours_Weekday,continuous,0.8733067729083666,0.12669322709163347,2.7806154670942634e-44
Sleep_Hours_Weekend,continuous,0.8737848605577688,0.12621513944223117,5.962079892364631e-44
Trouble_Sleeping_Doc,categorical,0.996175298804781,0.00382470119521916,0.9999999999756788
Ever_Had_Drink,categorical,0.9998406374501992,0.00015936254980078446,0.999999999999999
Drinking_Freq,continuous,0.8235856573705179,0.17641434262948205,1.1187501451213095e-85
Avg_Drinks_Per_Day,continuous,0.6929083665338646,0.30709163346613544,1.3244610241721256e-261
Binge_Drinking_Freq,continuous,0.6380876494023904,0.36191235059760957,0.0
Total_Calories,continuous,0.8317131474103585,0.16828685258964143,5.753300586994388e-78
Total_Sugar,continuous,0.8092430278884462,0.1907569721115538,3.416936578208345e-100
Total_Caffeine,continuous,0.7488446215139442,0.25115537848605585,3.6133309954999223e-174
