column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,1.0,0.0,1.0
Age,continuous,0.9760956175298805,0.0239043824701195,0.05543261259218245
Race,categorical,0.9913944223107569,0.006055776892430198,0.9998375602883895
Race_Ext,categorical,0.9751394422310757,0.009083665338645353,0.9580554409090024
Education,categorical,0.9909163346613545,0.005896414342629497,0.9999073139992715
Marital_Status,categorical,0.9969721115537848,0.0030278884462151545,0.9999999999999998
Income_Ratio,continuous,0.922390438247012,0.07760956175298805,7.43518726669249e-17
Arthritis,categorical,0.9944223107569721,0.005577689243027928,0.9999740939268684
Congestive_Heart_Failure,categorical,0.9998406374501991,0.0001593625498007567,0.999999999999999
Coronary_Heart_Disease,categorical,0.9993625498007968,0.0006374501992031378,0.9999999999999993
Heart_Attack,categorical,0.9985657370517929,0.0014342629482071434,0.9999999999999997
Stroke,categorical,0.9972908366533864,0.00270916334661353,1.0
Cancer,categorical,0.9929880478087649,0.00701195219123496,0.9978570671337699
Sleep_Hours_Weekday,continuous,0.8941832669322709,0.10581673306772907,5.3918580240610065e-31
Sleep_Hours_Weekend,continuous,0.8847808764940239,0.11521912350597607,1.1097838420231195e-36
Trouble_Sleeping_Doc,categorical,0.9950597609561753,0.004940239043824679,0.999999094222169
Ever_Had_Drink,categorical,0.9958565737051793,0.004143426294820729,0.9999999987965894
Drinking_Freq,continuous,0.829800796812749,0.17019920318725099,9.525585127583754e-80
Avg_Drinks_Per_Day,continuous,0.7083665338645418,0.29163346613545815,1.3785623255391349e-235
Binge_Drinking_Freq,continuous,0.6349003984063746,0.3650996015936255,0.0
Total_Calories,continuous,0.9215936254980079,0.07840637450199205,3.4028674755152027e-17
Total_Sugar,continuous,0.9045418326693226,0.0954581673306773,2.7067589652846833e-25
Total_Caffeine,continuous,0.8191235059760956,0.1808764940239044,4.541646530799987e-90
