column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9974501992031872,0.002549800796812718,0.9999999999999998
Age,continuous,0.9775298804780876,0.022470119521912357,0.08414379592620032
Race,categorical,0.984382470119522,0.012749003984063756,0.6876701194864066
Race_Ext,categorical,0.9703585657370518,0.018645418326693197,0.22542758373450253
Education,categorical,0.9856573705179283,0.014342629482071712,0.538689708819978
Marital_Status,categorical,0.9933067729083666,0.0063745019920318224,0.9995607798948095
Income_Ratio,continuous,0.9204780876494024,0.07952191235059758,1.1240099580518722e-17
Arthritis,categorical,0.998406374501992,0.0015936254980080111,1.0
Congestive_Heart_Failure,categorical,0.9982470119521912,0.0017529880478087678,0.9999999999999996
Coronary_Heart_Disease,categorical,0.9984063745019921,0.0015936254980080111,1.0
Heart_Attack,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Stroke,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Cancer,categorical,0.9955378486055777,0.004462151394422298,0.9999999736955042
Sleep_Hours_Weekday,continuous,0.8945019920318725,0.1054980079681275,8.240563806329079e-31
Sleep_Hours_Weekend,continuous,0.8911553784860557,0.1088446215139442,8.989429494855627e-33
Trouble_Sleeping_Doc,categorical,0.9918725099601593,0.00812749003984059,0.985703760672205
Ever_Had_Drink,categorical,0.9995219123505976,0.0004780876494024089,0.9999999999999998
Drinking_Freq,continuous,0.8248605577689243,0.1751394422310757,1.91811188464717e-84
Avg_Drinks_Per_Day,continuous,0.7196812749003985,0.28031872509960154,1.905677542198278e-217
Binge_Drinking_Freq,continuous,0.6339442231075698,0.36605577689243024,0.0
Total_Calories,continuous,0.9203187250996016,0.07968127490039845,9.582703347169909e-18
Total_Sugar,continuous,0.9118725099601593,0.08812749003984065,1.2885932852142731e-21
Total_Caffeine,continuous,0.8256573705179283,0.17434262948207171,1.1209108032636128e-83
