column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9937848605577689,0.006215139442231066,0.9997275533159375
Age,continuous,0.9732270916334661,0.026772908366533864,0.022261828802903803
Race,categorical,0.968605577689243,0.024541832669322694,0.04566673427867614
Race_Ext,categorical,0.9134661354581673,0.049561752988047825,4.0247016586531196e-07
Education,categorical,0.9658964143426295,0.016733067729083673,0.3433811924706867
Marital_Status,categorical,0.990597609561753,0.009402390438246977,0.9443241997043619
Income_Ratio,continuous,0.9059760956175299,0.0940239043824701,1.4970532265018764e-24
Arthritis,categorical,0.9945816733067729,0.00541832669322706,0.9999874649240967
Congestive_Heart_Failure,categorical,0.9990438247011952,0.0009561752988047623,1.0
Coronary_Heart_Disease,categorical,0.9985657370517927,0.0014342629482071434,0.9999999999999997
Heart_Attack,categorical,0.9998406374501992,0.0001593625498007567,0.999999999999999
Stroke,categorical,0.9998406374501992,0.0001593625498007567,0.999999999999999
Cancer,categorical,0.9980876494023905,0.0019123505976096355,0.9999999999999992
Sleep_Hours_Weekday,continuous,0.880796812749004,0.11920318725099599,3.079497693150615e-39
Sleep_Hours_Weekend,continuous,0.8804780876494024,0.11952191235059761,1.9061163069322082e-39
Trouble_Sleeping_Doc,categorical,0.9885258964143426,0.01147410358565737,0.8032625650837187
Ever_Had_Drink,categorical,0.989003984063745,0.01099601593625496,0.842562496135779
Drinking_Freq,continuous,0.8266135458167331,0.17338645418326692,9.223526767810598e-83
Avg_Drinks_Per_Day,continuous,0.7050199203187251,0.2949800796812749,4.246232256684066e-241
Binge_Drinking_Freq,continuous,0.6387250996015936,0.3612749003984064,0.0
Total_Calories,continuous,0.8323505976095618,0.16764940239043827,2.233743757059434e-77
Total_Sugar,continuous,0.7982470119521912,0.20175298804780878,4.147691574868259e-112
Total_Caffeine,continuous,0.7451792828685259,0.25482071713147414,2.46652675459964e-179
