column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9950597609561753,0.0049402390438247346,0.999999094222169
Age,continuous,0.9743426294820717,0.02565737051792827,0.03213473654523344
Race,categorical,0.9910756972111554,0.005577689243027928,0.9999740939268684
Race_Ext,categorical,0.9910756972111554,0.005577689243027928,0.9999740939268684
Education,categorical,0.9866135458167331,0.012908366533864513,0.6726565898080699
Marital_Status,categorical,0.9985657370517929,0.0014342629482071434,0.9999999999999997
Income_Ratio,continuous,0.9187250996015937,0.0812749003984064,1.9098758892314538e-18
Arthritis,categorical,0.9934661354581673,0.00653386454183269,0.9993167735036494
Congestive_Heart_Failure,categorical,0.9990438247011951,0.0009561752988047623,1.0
Coronary_Heart_Disease,categorical,0.999203187250996,0.0007968127490040056,0.9999999999999998
Heart_Attack,categorical,0.996812749003984,0.0031872509960159112,0.9999999999999999
Stroke,categorical,0.9942629482071713,0.005737051792828685,0.9999496408224484
Cancer,categorical,0.9956972111553785,0.00430278884462143,0.9999999938618073
Sleep_Hours_Weekday,continuous,0.9042231075697211,0.09577689243027887,1.8443751665021844e-25
Sleep_Hours_Weekend,continuous,0.8983266932270917,0.10167330677290837,1.210374375866386e-28
Trouble_Sleeping_Doc,categorical,0.992191235059761,0.007808764940239077,0.990938925401069
Ever_Had_Drink,categorical,0.9968127490039841,0.003187250996015939,0.9999999999999999
Drinking_Freq,continuous,0.8183266932270916,0.18167330677290836,7.264634804241276e-91
Avg_Drinks_Per_Day,continuous,0.7125099601593625,0.2874900398406375,7.424716865999778e-229
Binge_Drinking_Freq,continuous,0.6333067729083666,0.36669322709163343,0.0
Total_Calories,continuous,0.950597609561753,0.04940239043824701,4.443702451616001e-07
Total_Sugar,continuous,0.9421513944223108,0.05784860557768928,1.5027809429527046e-09
Total_Caffeine,continuous,0.9215936254980079,0.07840637450199203,3.4028674755152027e-17
