column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9988844621513944,0.0011155378486055745,0.9999999999999997
Age,continuous,0.9391235059760956,0.06087649402390439,1.5709002325867428e-10
Race,categorical,0.9031075697211155,0.06454183266932267,8.746335988690843e-12
Race_Ext,categorical,0.8554581673306773,0.09816733067729083,9.966299189652675e-27
Education,categorical,0.9136254980079681,0.049880478087649394,3.29833590845097e-07
Marital_Status,categorical,0.9496414342629482,0.050358565737051775,2.4411586354007887e-07
Income_Ratio,continuous,0.898804780876494,0.10119521912350604,2.2290747383742867e-28
Arthritis,categorical,0.9956972111553785,0.00430278884462143,0.9999999938618073
Congestive_Heart_Failure,categorical,0.9936254980079682,0.0063745019920319335,0.9995607798948095
Coronary_Heart_Disease,categorical,0.9918725099601594,0.008127490039840701,0.985703760672205
Heart_Attack,categorical,0.996812749003984,0.0031872509960159112,0.9999999999999999
Stroke,categorical,0.9960159362549801,0.003984063745019917,0.9999999998073609
Cancer,categorical,0.9958565737051793,0.0041434262948207845,0.9999999987965894
Sleep_Hours_Weekday,continuous,0.8108366533864542,0.18916334661354584,1.598679197179646e-98
Sleep_Hours_Weekend,continuous,0.8227888446215139,0.17721115537848606,1.8739265917590425e-86
Trouble_Sleeping_Doc,categorical,0.9915537848605578,0.008446215139442326,0.9786201819136285
Ever_Had_Drink,categorical,0.9971314741035856,0.0028685258964143423,1.0
Drinking_Freq,continuous,0.8379282868525897,0.16207171314741034,2.550701695299096e-72
Avg_Drinks_Per_Day,continuous,0.6889243027888446,0.31107569721115536,1.5278157917356958e-268
Binge_Drinking_Freq,continuous,0.6419123505976096,0.3580876494023904,0.0
Total_Calories,continuous,0.7220717131474104,0.27792828685258963,1.0363619129062009e-213
Total_Sugar,continuous,0.6984860557768924,0.30151394422310757,4.729242814588534e-252
Total_Caffeine,continuous,0.6672509960159362,0.3327490039840638,5.713609028331742e-308
