column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Age,continuous,0.9719521912350598,0.028047808764940174,0.01435694490160604
Race,categorical,0.9939442231075697,0.004462151394422298,0.9999999736955042
Race_Ext,categorical,0.980398406374502,0.013545816733067706,0.6125019713743479
Education,categorical,0.989003984063745,0.010996015936254988,0.842562496135779
Marital_Status,categorical,0.9870916334661354,0.012908366533864513,0.6726565898080699
Income_Ratio,continuous,0.922390438247012,0.07760956175298805,7.43518726669249e-17
Arthritis,categorical,0.9972908366533865,0.00270916334661353,1.0
Congestive_Heart_Failure,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Coronary_Heart_Disease,categorical,0.9979282868525897,0.0020717131474103923,0.9999999999999994
Heart_Attack,categorical,0.9984063745019921,0.0015936254980079,1.0
Stroke,categorical,0.9987250996015937,0.0012749003984063867,0.9999999999999996
Cancer,categorical,0.9996812749003984,0.0003187250996015134,1.0
Sleep_Hours_Weekday,continuous,0.8959362549800797,0.10406374501992033,5.470314004147838e-30
Sleep_Hours_Weekend,continuous,0.9000796812749003,0.0999203187250996,1.1199149324230854e-27
Trouble_Sleeping_Doc,categorical,0.996175298804781,0.00382470119521916,0.9999999999756788
Ever_Had_Drink,categorical,0.9998406374501992,0.00015936254980078446,0.999999999999999
Drinking_Freq,continuous,0.8180079681274901,0.18199203187250995,3.4818663682717493e-91
Avg_Drinks_Per_Day,continuous,0.7126693227091634,0.2873306772908366,1.341330222728359e-228
Binge_Drinking_Freq,continuous,0.6369721115537849,0.36302788844621514,0.0
Total_Calories,continuous,0.927808764940239,0.07219123505976095,1.2224496032809912e-14
Total_Sugar,continuous,0.9109163346613546,0.08908366533864542,4.437800544824129e-22
Total_Caffeine,continuous,0.829003984063745,0.170996015936255,1.7011424100675716e-80
