column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9974501992031872,0.002549800796812718,0.9999999999999998
Age,continuous,0.9711553784860558,0.02884462151394422,0.01080185364583344
Race,categorical,0.9612749003984064,0.019442231075697203,0.18645291673369094
Race_Ext,categorical,0.9305179282868525,0.049880478087649394,3.29833590845097e-07
Education,categorical,0.9620717131474104,0.02964143426294824,0.008062530536716468
Marital_Status,categorical,0.9941035856573706,0.005896414342629441,0.9999073139992715
Income_Ratio,continuous,0.9113944223107571,0.08860557768924299,7.573028517323651e-22
Arthritis,categorical,0.998406374501992,0.0015936254980080111,1.0
Congestive_Heart_Failure,categorical,0.9982470119521912,0.0017529880478087678,0.9999999999999996
Coronary_Heart_Disease,categorical,0.9984063745019921,0.0015936254980080111,1.0
Heart_Attack,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Stroke,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Cancer,categorical,0.9955378486055777,0.004462151394422298,0.9999999736955042
Sleep_Hours_Weekday,continuous,0.8683665338645419,0.13163346613545815,8.851017410154523e-48
Sleep_Hours_Weekend,continuous,0.8788844621513945,0.12111553784860557,1.6985220445075547e-40
Trouble_Sleeping_Doc,categorical,0.9918725099601593,0.00812749003984059,0.985703760672205
Ever_Had_Drink,categorical,0.9995219123505976,0.0004780876494024089,0.9999999999999998
Drinking_Freq,continuous,0.8296414342629482,0.17035856573705177,6.753774749363918e-80
Avg_Drinks_Per_Day,continuous,0.6924302788844622,0.3075697211155378,1.970294438589246e-262
Binge_Drinking_Freq,continuous,0.6349003984063746,0.3650996015936255,0.0
Total_Calories,continuous,0.8393625498007968,0.1606374501992032,4.77567585139599e-71
Total_Sugar,continuous,0.8043027888446215,0.19569721115537847,1.840476834421133e-105
Total_Caffeine,continuous,0.7501195219123507,0.24988047808764935,2.16964869127933e-172
