column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.999203187250996,0.00079681274900395,0.9999999999999998
Age,continuous,0.9561752988047809,0.04382470119521912,1.1634389562417029e-05
Race,categorical,0.9317928286852589,0.04669322709163348,2.2788199164760274e-06
Race_Ext,categorical,0.8984860557768924,0.07601593625498004,3.4653131250810283e-16
Education,categorical,0.9394422310756972,0.03282868525896415,0.002310622972429914
Marital_Status,categorical,0.9671713147410358,0.03282868525896421,0.002310622972429914
Income_Ratio,continuous,0.9040637450199204,0.09593625498007963,1.521736904861625e-25
Arthritis,categorical,0.9972908366533865,0.00270916334661353,1.0
Congestive_Heart_Failure,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Coronary_Heart_Disease,categorical,0.9966533864541833,0.003346613545816779,0.9999999999999925
Heart_Attack,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Stroke,categorical,0.9990438247011952,0.0009561752988047623,1.0
Cancer,categorical,0.9996812749003984,0.0003187250996015134,1.0
Sleep_Hours_Weekday,continuous,0.8433466135458167,0.15665338645418325,1.4224767620784379e-67
Sleep_Hours_Weekend,continuous,0.8524302788844621,0.14756972111553787,5.52543664801151e-60
Trouble_Sleeping_Doc,categorical,0.9964940239043825,0.0035059760956175356,0.9999999999998408
Ever_Had_Drink,categorical,0.9995219123505976,0.0004780876494024089,0.9999999999999998
Drinking_Freq,continuous,0.8304382470119522,0.1695617529880478,3.757047842675463e-79
Avg_Drinks_Per_Day,continuous,0.6890836653386454,0.31091633466135454,2.9068780107792715e-268
Binge_Drinking_Freq,continuous,0.6395219123505976,0.36047808764940237,0.0
Total_Calories,continuous,0.7692430278884461,0.23075697211155383,7.644628351300311e-147
Total_Sugar,continuous,0.7423107569721116,0.2576892430278884,1.970866820111055e-183
Total_Caffeine,continuous,0.6999203187250996,0.30007968127490037,1.2619457698317183e-249
