column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9977689243027889,0.002231075697211149,1.0
Age,continuous,0.949003984063745,0.050996015936254975,1.6270022695096457e-07
Race,categorical,0.9332270916334662,0.04143426294820718,4.182623856550273e-05
Race_Ext,categorical,0.8989641434262948,0.0745816733067729,1.347240452135822e-15
Education,categorical,0.9345019920318725,0.04207171314741037,2.9944099646206972e-05
Marital_Status,categorical,0.982788844621514,0.017211155378486054,0.3105561154338402
Income_Ratio,continuous,0.8986454183266932,0.10135458167330674,1.819126251545504e-28
Arthritis,categorical,0.9990438247011952,0.0009561752988048733,1.0
Congestive_Heart_Failure,categorical,0.9985657370517927,0.0014342629482071434,0.9999999999999997
Coronary_Heart_Disease,categorical,0.9980876494023905,0.0019123505976096355,0.9999999999999992
Heart_Attack,categorical,0.9996812749003985,0.00031872509960162443,1.0
Stroke,categorical,0.9993625498007968,0.0006374501992032489,0.9999999999999993
Cancer,categorical,0.9958565737051792,0.0041434262948206735,0.9999999987965894
Sleep_Hours_Weekday,continuous,0.8446215139442231,0.1553784860557769,1.7619492680176429e-66
Sleep_Hours_Weekend,continuous,0.853386454183267,0.14661354581673305,3.2694798212204012e-59
Trouble_Sleeping_Doc,categorical,0.9917131474103585,0.008286852589641347,0.9824088330103238
Ever_Had_Drink,categorical,0.999203187250996,0.0007968127490039778,0.9999999999999998
Drinking_Freq,continuous,0.8350597609561753,0.16494023904382468,6.719905034633407e-75
Avg_Drinks_Per_Day,continuous,0.6937051792828686,0.30629482071713143,3.148930753535169e-260
Binge_Drinking_Freq,continuous,0.6352191235059761,0.3647808764940239,0.0
Total_Calories,continuous,0.7717928286852589,0.22820717131474105,1.349339710370109e-143
Total_Sugar,continuous,0.7378486055776893,0.2621513944223107,6.689237372370787e-190
Total_Caffeine,continuous,0.6976892430278885,0.3023107569721115,2.096754169425333e-253
