column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9936254980079681,0.006374501992031878,0.9995607798948095
Age,continuous,0.9566533864541833,0.04334661354581674,1.5114041189453847e-05
Race,categorical,0.9332270916334662,0.04940239043824701,4.443702451616001e-07
Race_Ext,categorical,0.8992828685258965,0.06852589641434265,3.1263513987623846e-13
Education,categorical,0.9423107569721115,0.030916334661354572,0.004966204187274144
Marital_Status,categorical,0.9784860557768924,0.012749003984063756,0.6876701194864066
Income_Ratio,continuous,0.891792828685259,0.108207171314741,2.149068150590296e-32
Arthritis,categorical,0.9947410358565737,0.0052589641434263035,0.9999943381552948
Congestive_Heart_Failure,categorical,0.9985657370517929,0.0014342629482071434,0.9999999999999997
Coronary_Heart_Disease,categorical,0.9987250996015936,0.0012749003984063867,0.9999999999999996
Heart_Attack,categorical,0.9993625498007968,0.0006374501992032489,0.9999999999999993
Stroke,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Cancer,categorical,0.9977689243027889,0.00223107569721126,1.0
Sleep_Hours_Weekday,continuous,0.8356972111553784,0.16430278884462157,2.5381799169982175e-74
Sleep_Hours_Weekend,continuous,0.8527490039840637,0.14725099601593625,1.000698337377003e-59
Trouble_Sleeping_Doc,categorical,0.9885258964143426,0.01147410358565737,0.8032625650837187
Ever_Had_Drink,categorical,0.9894820717131474,0.01051792828685258,0.8783598642788972
Drinking_Freq,continuous,0.8342629482071713,0.16573705179282866,1.2668135513365106e-75
Avg_Drinks_Per_Day,continuous,0.7026294820717132,0.29737051792828684,4.4704373767283145e-245
Binge_Drinking_Freq,continuous,0.6404780876494024,0.3595219123505976,0.0
Total_Calories,continuous,0.7582470119521912,0.24175298804780876,2.8338347281312256e-161
Total_Sugar,continuous,0.7316334661354582,0.2683665338645418,4.1720868545384347e-199
Total_Caffeine,continuous,0.6917928286852589,0.30820717131474107,1.5454210657488406e-263
