column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9937848605577689,0.006215139442231066,0.9997275533159375
Age,continuous,0.9805577689243028,0.019442231075697203,0.18645291673369094
Race,categorical,0.9963346613545817,0.002868525896414398,1.0
Race_Ext,categorical,0.9746613545816734,0.010677290836653364,0.8668657232539736
Education,categorical,0.9893227091633466,0.006693227091633475,0.9989710311461267
Marital_Status,categorical,0.9912350597609562,0.008764940239043839,0.9694582483202294
Income_Ratio,continuous,0.9171314741035856,0.08286852589641441,3.6862880539575437e-19
Arthritis,categorical,0.9945816733067729,0.00541832669322706,0.9999874649240967
Congestive_Heart_Failure,categorical,0.9990438247011952,0.0009561752988047623,1.0
Coronary_Heart_Disease,categorical,0.9985657370517927,0.0014342629482071434,0.9999999999999997
Heart_Attack,categorical,0.9998406374501992,0.0001593625498007567,0.999999999999999
Stroke,categorical,0.9998406374501992,0.0001593625498007567,0.999999999999999
Cancer,categorical,0.9980876494023905,0.0019123505976096355,0.9999999999999992
Sleep_Hours_Weekday,continuous,0.891792828685259,0.108207171314741,2.149068150590296e-32
Sleep_Hours_Weekend,continuous,0.8945019920318725,0.10549800796812747,8.240563806329079e-31
Trouble_Sleeping_Doc,categorical,0.9885258964143426,0.01147410358565737,0.8032625650837187
Ever_Had_Drink,categorical,0.989003984063745,0.01099601593625496,0.842562496135779
Drinking_Freq,continuous,0.8240637450199203,0.17593625498007967,3.255420542318571e-85
Avg_Drinks_Per_Day,continuous,0.724621513944223,0.27537848605577697,9.17924458277329e-210
Binge_Drinking_Freq,continuous,0.6377689243027889,0.36223107569721114,0.0
Total_Calories,continuous,0.9263745019920319,0.07362549800796814,3.283347037185902e-15
Total_Sugar,continuous,0.9077290836653387,0.09227091633466136,1.1687679736169203e-23
Total_Caffeine,continuous,0.8243824701195219,0.1756175298804781,6.624334682218358e-85
