column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,1.0,0.0,1.0
Age,continuous,0.9365737051792828,0.06342629482071713,2.144658928294814e-11
Race,categorical,0.8935458167330678,0.06677290836653388,1.3878090230871672e-12
Race_Ext,categorical,0.8650199203187251,0.08749003984063747,2.6059016039288798e-21
Education,categorical,0.9177689243027889,0.04701195219123505,1.8891462743829694e-06
Marital_Status,categorical,0.9635059760956175,0.0364940239043825,0.00046887516812303676
Income_Ratio,continuous,0.8978486055776892,0.1021513944223108,6.553240646459269e-29
Arthritis,categorical,0.9964940239043825,0.0035059760956175356,0.9999999999998408
Congestive_Heart_Failure,categorical,0.9945816733067729,0.005418326693227171,0.9999874649240967
Coronary_Heart_Disease,categorical,0.9963346613545817,0.0036653386454184034,0.9999999999976786
Heart_Attack,categorical,0.9947410358565737,0.0052589641434263035,0.9999943381552948
Stroke,categorical,0.9912350597609562,0.008764940239043839,0.9694582483202294
Cancer,categorical,0.9972908366533865,0.00270916334661353,1.0
Sleep_Hours_Weekday,continuous,0.8046215139442231,0.1953784860557769,4.06459842750006e-105
Sleep_Hours_Weekend,continuous,0.8191235059760956,0.1808764940239044,4.541646530799987e-90
Trouble_Sleeping_Doc,categorical,0.9958565737051792,0.0041434262948206735,0.9999999987965894
Ever_Had_Drink,categorical,0.9929880478087649,0.007011952191235071,0.9978570671337699
Drinking_Freq,continuous,0.8489243027888447,0.15107569721115535,7.373926645319471e-63
Avg_Drinks_Per_Day,continuous,0.688605577689243,0.3113944223107569,4.215990730885715e-269
Binge_Drinking_Freq,continuous,0.6403187250996016,0.3596812749003984,0.0
Total_Calories,continuous,0.721593625498008,0.278406374501992,1.8668975534129138e-214
Total_Sugar,continuous,0.6887649402390438,0.3112350597609562,8.027160510055193e-269
Total_Caffeine,continuous,0.6752191235059761,0.3247808764940239,3.8406645780971976e-293
