column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9974501992031872,0.002549800796812718,0.9999999999999998
Age,continuous,0.9711553784860558,0.02884462151394418,0.01080185364583344
Race,categorical,0.9843824701195218,0.01354581673306765,0.6125019713743479
Race_Ext,categorical,0.9843824701195218,0.01354581673306765,0.6125019713743479
Education,categorical,0.9864541832669322,0.013545816733067761,0.6125019713743479
Marital_Status,categorical,0.9933067729083666,0.0063745019920318224,0.9995607798948095
Income_Ratio,continuous,0.9225498007968127,0.0774501992031873,8.684874122883852e-17
Arthritis,categorical,0.998406374501992,0.0015936254980080111,1.0
Congestive_Heart_Failure,categorical,0.9982470119521912,0.0017529880478087678,0.9999999999999996
Coronary_Heart_Disease,categorical,0.9984063745019921,0.0015936254980080111,1.0
Heart_Attack,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Stroke,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Cancer,categorical,0.9955378486055777,0.004462151394422298,0.9999999736955042
Sleep_Hours_Weekday,continuous,0.9031075697211156,0.09689243027888439,4.7681254013651697e-26
Sleep_Hours_Weekend,continuous,0.8946613545816733,0.10533864541832666,1.0182542059940296e-30
Trouble_Sleeping_Doc,categorical,0.9918725099601593,0.00812749003984059,0.985703760672205
Ever_Had_Drink,categorical,0.9995219123505976,0.0004780876494024089,0.9999999999999998
Drinking_Freq,continuous,0.8240637450199203,0.17593625498007967,3.255420542318571e-85
Avg_Drinks_Per_Day,continuous,0.7217529880478087,0.27824701195219126,3.306745898317155e-214
Binge_Drinking_Freq,continuous,0.6339442231075698,0.36605577689243024,0.0
Total_Calories,continuous,0.9341832669322709,0.06581673306772906,3.078274004758049e-12
Total_Sugar,continuous,0.9354581673306773,0.06454183266932267,8.746335988690843e-12
Total_Caffeine,continuous,0.9102788844621513,0.08972111553784867,2.166433909777692e-22
