column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9950597609561753,0.0049402390438247346,0.999999094222169
Age,continuous,0.9805577689243028,0.019442231075697203,0.18645291673369094
Race,categorical,0.9915537848605578,0.004621513944223055,0.9999999030204315
Race_Ext,categorical,0.9850199203187251,0.01051792828685258,0.8783598642788972
Education,categorical,0.9870916334661355,0.012430278884462131,0.7174915106104
Marital_Status,categorical,0.9985657370517929,0.0014342629482071434,0.9999999999999997
Income_Ratio,continuous,0.9177689243027888,0.08223107569721122,7.145420810416801e-19
Arthritis,categorical,0.9934661354581673,0.00653386454183269,0.9993167735036494
Congestive_Heart_Failure,categorical,0.9990438247011951,0.0009561752988047623,1.0
Coronary_Heart_Disease,categorical,0.999203187250996,0.0007968127490040056,0.9999999999999998
Heart_Attack,categorical,0.996812749003984,0.0031872509960159112,0.9999999999999999
Stroke,categorical,0.9942629482071713,0.005737051792828685,0.9999496408224484
Cancer,categorical,0.9956972111553785,0.00430278884462143,0.9999999938618073
Sleep_Hours_Weekday,continuous,0.892589641434263,0.107410358565737,6.342298701047601e-32
Sleep_Hours_Weekend,continuous,0.8967330677290836,0.10326693227091643,1.5481465942518486e-29
Trouble_Sleeping_Doc,categorical,0.992191235059761,0.007808764940239077,0.990938925401069
Ever_Had_Drink,categorical,0.9968127490039841,0.003187250996015939,0.9999999999999999
Drinking_Freq,continuous,0.8191235059760956,0.18087649402390438,4.541646530799987e-90
Avg_Drinks_Per_Day,continuous,0.7241434262948208,0.27585657370517924,1.6811683799540145e-210
Binge_Drinking_Freq,continuous,0.6334661354581673,0.3665338645418327,0.0
Total_Calories,continuous,0.9303585657370518,0.06964143426294822,1.186763205499537e-13
Total_Sugar,continuous,0.9069322709163347,0.09306772908366534,4.614714616895663e-24
Total_Caffeine,continuous,0.8121115537848606,0.18788844621513942,3.3847388215032504e-97
