column,kind,fidelity,ks_stat,ks_pvalue
Gender,categorical,0.9995219123505976,0.00047808764940238113,0.9999999999999998
Age,continuous,0.9732270916334661,0.0267729083665339,0.022261828802903803
Race,categorical,0.9941035856573706,0.0041434262948206735,0.9999999987965894
Race_Ext,categorical,0.9941035856573706,0.0041434262948206735,0.9999999987965894
Education,categorical,0.9910756972111554,0.008924302788844624,0.9640442198039203
Marital_Status,categorical,0.9870916334661354,0.012908366533864513,0.6726565898080699
Income_Ratio,continuous,0.9246215139442231,0.0753784860557769,6.356594881062064e-16
Arthritis,categorical,0.9972908366533865,0.00270916334661353,1.0
Congestive_Heart_Failure,categorical,0.9992031872509961,0.0007968127490040056,0.9999999999999998
Coronary_Heart_Disease,categorical,0.9979282868525897,0.0020717131474103923,0.9999999999999994
Heart_Attack,categorical,0.9984063745019921,0.0015936254980079,1.0
Stroke,categorical,0.9987250996015937,0.0012749003984063867,0.9999999999999996
Cancer,categorical,0.9996812749003984,0.0003187250996015134,1.0
Sleep_Hours_Weekday,continuous,0.9058167330677291,0.09418326693227086,1.2395496056893633e-24
Sleep_Hours_Weekend,continuous,0.8999203187250996,0.10007968127490041,9.163087843438485e-28
Trouble_Sleeping_Doc,categorical,0.996175298804781,0.00382470119521916,0.9999999999756788
Ever_Had_Drink,categorical,0.9998406374501992,0.00015936254980078446,0.999999999999999
Drinking_Freq,continuous,0.8175298804780877,0.18247011952191233,1.1524866952624289e-91
Avg_Drinks_Per_Day,continuous,0.7201593625498008,0.27984063745019916,1.0711346085380583e-216
Binge_Drinking_Freq,continuous,0.6369721115537849,0.36302788844621514,0.0
Total_Calories,continuous,0.9478884462151395,0.05211155378486054,7.900993162533109e-08
Total_Sugar,continuous,0.9365737051792828,0.06342629482071716,2.144658928294814e-11
Total_Caffeine,continuous,0.911394422310757,0.08860557768924304,7.573028517323651e-22
